No,Product Name,Price,Currency,SKU,Brand,Description,URL,Image
261,"كلبسات تعليق فروع النبات",320.00,SAR,"Z.68552.16464045628057358","","تضمن كلبسات التعليق الجيدة استقرار الفروع ومنعها من الانحناء أو السقوط، تساعد على توجيه نمو النبات بشكل صحي ومنظم | مستلزمات الحدائق، شركة تاج الزراعية","https://tajagri.sa/products/كلبسات-تعليق-فروع-النبات-1","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/b4948fe5-5bb0-4403-88d6-8878cdcde5e4-thumbnail-1000x1000-70.jpg"
262,"اكياس نخيل مقاس 70×90 ",0.87,SAR,"4100003","","احصل على أكياس نخيل مقاس 70x90 عالية الجودة لتعبئة وتخزين تمور النخيل، تصفح تشكيلتنا المتنوعة على متجر تاج الزراعية | أكياس وخيوط، شركة تاج الزراعية","https://tajagri.sa/products/اكياس-نخيل-مقاس-7090","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/fee32a2a-1b3d-4854-bfe2-810298874b10-thumbnail-1000x1000-70.jpg"
263,"حامض فسفوريك تركيز 85%",100.00,SAR,"1200300010","","سماد حمض الفوسفوريك مركب كيميائي قوي يستخدم في العديد من التطبيقات الصناعية والزراعيةـ ويتميز بخصائصه الحمضية القوية | أسمدة زراعية، شركة تاج الزراعية","https://tajagri.sa/products/حامض-فسفوريك-تركيز-85","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/35785296-e9bd-49e9-9474-87da7cdb1ec5-thumbnail-1000x1000.png"
264,"مانفيرت فوليكين 1 لتر",92.00,SAR,"1100045","","اكتشف مانفيرت فوليكين 1 سماد عضوي سائل لتحسين نمو النباتات بجودة فائقة وفعالة, محفزات حيوية تحتوي هرمونات وإنزيمات وفيتامينات واحماض امينية وبروتينات مع مضادات الأكسدة ومشتقات احادية السكريات | أسمدة ","https://tajagri.sa/products/مانفيرت-فوليكين-1-لتر-1","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/c0c6e9bb-d520-4ced-b051-e8f4f382659e-thumbnail-1000x1000.png"
265,"مانفيرت استميولانت 5لتر",230.00,SAR,"1100055","","سماد سائل، مانفيرت استميولانت يحتوي على نسبة كبيرة من عنصر الكالسيوم التي تقوي النباتات والجذور كما يحسن من إنتاج الثمار ويساعد في ازدهار النباتات | تاج الزراعية","https://tajagri.sa/products/مانفيرت-استميولانت-5لتر","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/2f270637-1560-41cd-ab29-1167ba8f4d90-thumbnail-1000x1000.png"
266,"مانفيرت -ك- فروت 20 لتر",575.00,SAR,"1100048","","مانفيرت كفروت يوفر حماية قوية وفعالة للفواكه، ويساعد في تقليل التلوث الحشري والحفاظ على سلامة المحصول | أسمدة سائلة، شركة تاج الزراعية","https://tajagri.sa/products/مانفيرت-ك-فروت-1","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/fc6ea0cf-efab-4816-b963-29ec4a32dbe5-thumbnail-1000x1000.png"
267,"مانفيرت -ك- فروت 5 لتر",201.25,SAR,"1100054","","مانفيرت كفروت هو منتج مبيد حشري يستخدم لمكافحة الحشرات الضارة في الفواكه. يساعد في السيطرة على الآفات المختلفة","https://tajagri.sa/products/مانفيرت-ك-فروت","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/fa9e3de1-6728-4438-8b52-0dc6185982c6-thumbnail-1000x1000.png"
268,"مغنيسيوم ديفينس 5لتر",218.50,SAR,"1100052","","ماغنيسيوم ديفينس 5 لتر السماد العضوي عالي الجودة من تاج للزراعة، لتزود من صحة وقوة نباتاتك واستفد من تركيبة فريدة تحتوي على مغذيات مهمة | الأسمدة الزراعية، شركة تاج الزراعية","https://tajagri.sa/products/ماغنيسيوم-ديفينس-5لتر","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/b8c0ab62-b737-4f24-aea8-7426bddf71c4-thumbnail-1000x1000.png"
269,"حبحب جاكي ",155.25,SAR,"5100700003","","حبحب جاكي ,الخيار الأول للمزارعين الذين يسعون لتحقيق أقصى استفادة من مزارعهم فهو نبات قوي ذو مجموع خضري متوسط يحمي الثمار من لسعة الشمس | بذور خضار، شركة تاج الزراعية","https://tajagri.sa/products/حبحب-جاكي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/577d77c1-7ced-460b-92de-2c8f0807d42f-thumbnail-1000x1000.png"
270,"فاصولياء هندي هجين F1 ",57.50,SAR,"5102000002","","احصل على الفاصولياء هندي هجين F1 انبات 90% نقاء 98 % الوزن 1 كيلو، عالية الجودة (صنع في الهند)، الآن من تاج الزراعية | بذور خضار، شركة تاج الزراعية","https://tajagri.sa/products/فاصولياء-هندي-هجين-f1-2","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/468bf0f2-572b-4fc0-b320-6cc5229f70cd-thumbnail-1000x1000-70.jpg"
271,"لوبيا هجين F1  ",57.50,SAR,"5103100001","","بذور لوبيا هجين F1 من البذور التي يسهل زراعتها وأيضا تنمو بسرعة كبيرة حيث أنه محصول يجمع ما بين الثمرة والورق أيضا، وتتعدد فوائد بذور اللوبيا وذلك لأنه تحتوي على الكثير من الفيتامينات والمعادن المفيدة","https://tajagri.sa/products/لوبيا-الهجين-f1-عالية-الجودة-صنع-في-الهند","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/49aee5cf-87f1-4cf5-a90d-8c20f2b2add6-thumbnail-1000x1000-70.jpg"
272,"سلك لبانة",190.00,SAR,"4200139","","سلك لبانة عبارة عن لفات من أسلاك حديدية مغطاة بالبلاستيك يوجد منها مقاسات محددة، تتميز بجودتها العالية وقدرتها على ربط 750 بالة متوسطة كما أنها سهلة للتركيب مع أى مكبس","https://tajagri.sa/products/سلك-لبانة-الفاخر","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/9569513d-a49f-4886-90a4-17dcf0cffae8-thumbnail-1000x1000-70.jpg"
273,"ذرة بايبر سودانية هندية",115.00,SAR,"5101400001","","بذور ذرة بايبر سودانية هندية من أجود انواع الذرة وأكثرها إنتاجية، وهي تعتبر من النباتات التي يمكن زراعتها مهما كانت الظروف قاسية. ورغم ذلك تتميز دائمًا بالمذاق الحلو، ورغم زراعتها في طقوس مناخية مختلف","https://tajagri.sa/products/ذرة-بايبر-سودانية","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/5feb6753-d84a-4945-9c0b-719ac56024a7-thumbnail-1000x1000-70.jpg"
274,"مانفيرت استميولانت 1 لتر ",51.75,SAR,"1100047","","مانفيرت استميولايت احماض امينية 1 لتر- استفد من تركيبته الفعالة فأقصى استفادة منه تزيد نمو نباتاتك وتقوم بالتطور الصحي والحصول علي جودة مضمونة للنباتات في مزرعتك وتعزيز النمو | شركة تاج الزراعية","https://tajagri.sa/products/مانفيرت-استميولانت-1-لتر","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/635435bf-abaa-4eef-958e-05c79d2a07a5-thumbnail-1000x1000.png"
275,"مانفيرت فوليكين 5 لتر",460.00,SAR,"1100053","","محفزات حيوية تحتوي هرمونات وإنزيمات وفيتامينات واحماض امينية وبروتينات مع مضادات الأكسدة ومشتقات احادية السكريات | أسمدة زراعية، شركة تاج الزراعية","https://tajagri.sa/products/مانفيرت-فوليكين-1-لتر","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/fa458efb-acfe-418f-bf57-f0fc917ffee8-thumbnail-1000x1000.png"
276,"سويل ايكو 20 لتر",402.50,SAR,"1100050","","سويل ايكو يحتوي على ايونات الكالسيوم الأنشطة التي تعمل على إزاحة ايونات الصوديوم في التربة الزراعية وبذلك يحرر العناصر المعدنية ويتمكن النبات من امتصاصها والاستفادة منها","https://tajagri.sa/products/سويل-ايكو","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/0e1e641a-0b9c-4866-b159-1a2567d98796-thumbnail-1000x1000.png"
277,"فوسيكا 1لتر",69.00,SAR,"1100046","","سماد سائل مانفيرت فوسيكا، شركة بايوفيرت الإسبانية، منتج جهازي يتحرك ضمن النبات خلال الخشب واللحاء من الأوراق إلى الجذور وبالعكس | أسمدة سائلة، شركة تاج الزراعية","https://tajagri.sa/products/فوسيكا-1لتر","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/ec431ec2-e42c-4629-a60f-5f21fae0f1b8-thumbnail-1000x1000.png"
278,"موفيلي كالسيوم  5 كيلو",690.00,SAR,"1100001","","فوسيكا من تاج للزراعة، المنتج الاستثنائي لتحسين صحة النباتات وزيادة إنتاجيتها استفد من تركيبة فريدة تعزز النمو وتقاوم الأمراض | أسمدة عضوية، شركة تاج الزراعية","https://tajagri.sa/products/فوسيكا","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/093f3840-653d-4d3c-a49e-7139a68268e7-thumbnail-1000x1000.png"
279,"نبتة B1+ B2+A",99.00,SAR,"Z.68552.1644166183884004","","احصل على مجموعة اسمدة نبتة  الآن من تاج الزراعية فقط، اسمدة نبتة 3 عبوات | تاج الزراعية","https://tajagri.sa/products/نبتة-b1-b2a","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/b5367aa8-db7b-4574-b08b-0909ff851776-thumbnail-1000x1000-70.jpg"
280,"سيلا جرون تيرا 20 لتر",368.00,SAR,"1100049","","سيلا جرون تيرا - ابدأ في تحسين زراعتك وزيادة إنتاجيتك مع منتج من شركة بايوفيرت الإسبانية يضاف للتربة من أجل تحسين خواص التربة الفيزيائية والكيميائية والحيوية | الأسمدة السائلة، شركة تاج الزراعية","https://tajagri.sa/products/سيالجرون-تيرا","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/df8b49be-bcfb-4253-a79a-efcc6654d8f3-thumbnail-1000x1000.png"
281,"كالسيوم بورون تراكر 5 لتر",178.25,SAR,"1100051","","سماد كالسيوم بورون تراكر من تاج الزراعية, اكسيد كالسيوم10،%بورون1،%جلوكونيك اسيد 2.24 %","https://tajagri.sa/products/كالسيوم-بورون-تراكر","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/1dbd3d3d-a7a5-41b3-8797-6293b9d27227-thumbnail-1000x1000.png"
282,"يوريا محبب",132.00,SAR,"1200200006","","يوريا محببة ذات جودة ممتازة للاستخدام في التسميد الزراعي. يعتبر اليوريا مصدرًا هامًا للنيتروجين الذي يساهم في نمو النباتات | أسمدة زراعية، شركة تاج الزراعية","https://tajagri.sa/products/يوريا-ناعم","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/2e70b7a2-db25-4668-ba1c-f5f9cb4708fd-thumbnail-1000x1000.png"
283,"مبيد فطري ويتسلف 80% 1 كيلو",25.00,SAR,"3400013","","مبيد فطري غير جهازي على هيئة حبيبات قابلة للانتشار ( كبريت ميكروني) من تاج الزراعية، يستخدم كمبيد وقائي وعلاجي | مبيدات فطرية، شركة تاج الزراعية","https://tajagri.sa/products/كوزفيت-مبيد-فطري","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/cc662d61-439e-49c7-b8ba-0be374473cc3-thumbnail-1000x1000.png"
284,"تلي ماسترمبيد عشبي 5 لتر",172.50,SAR,"3100004","","مبيد اعشاب عام من تاج الزراعية، لمكافحة الاعشاب الرفيعة وعريضة الاوراق الحولية والمعمرة في حقول اشجار الفاكهة والنخيل والاراضي | مبيدات أعشاب، شركة تاج الزراعية","https://tajagri.sa/products/تلي-ماسترمبيد-عشبي-5-لتر","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/70079ef2-65b6-43f8-9468-ddf5d0b567b3-thumbnail-1000x1000-70.jpg"
285,"اكياس عنب مقاس 25×35",0.35,SAR,"4200074","","ذا كنت تبحث عن اكياس عنب لحماية زرعك من أي عوامل ضارة مثل الآفات الضارة أو العوامل البيئية المفاجئة فيمكنك الحصول عليها الآن من خلال متجرنا تاج الزراعية","https://tajagri.sa/products/اكياس-عنب-مقاس-2535","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/3252975c-1d35-4de0-a5ec-65b045d15f8d-thumbnail-1000x1000.png"
286,"كى بى اس 1 لتر",40.00,SAR,"1200300015","","سماد عضوي يؤثر بشكل إيجابي على لون وحجم الثمار ويزيد من محتواها من السكريات يحتوي على عنصر الكبريت الهام للتربة والنبات | أسمدة عضوية، شركة تاج الزراعية","https://tajagri.sa/products/كى-بى-اس","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/c1de86dd-3168-452e-9752-b943f5d7f94c-thumbnail-1000x1000.png"
287,"جبس زراعي 25 كيلو",28.75,SAR,"1200100041","","جبس زراعي عالي الجودة يلعب دور في معالجة ملوحة التربة وطرد عنصر الصوديوم من مكان انتشار الجذور، كما يخفض قلوية التربة وتحسين امتصاص جذور النبات | أسمدة زراعية، شركة تاج الزراعية","https://tajagri.sa/products/جبس-زراعي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/f690f547-d9a4-4242-ae1e-b2000c035e01-thumbnail-1000x1000.png"
